Date,Close
11/05/2002,2614.14
11/06/2002,2578.36
11/07/2002,2485.81
11/08/2002,2450.42
11/11/2002,2434.73
11/12/2002,2454.27
11/13/2002,2435.68
11/14/2002,2525.74
11/15/2002,2535.73
11/18/2002,2572.65
11/19/2002,2550.47
11/20/2002,2544.38
11/21/2002,2644.1
11/22/2002,2648.14
11/25/2002,2638.11
11/26/2002,2564.49
11/27/2002,2654.77
11/28/2002,2669.89
11/29/2002,2656.85
12/02/2002,2662.49
12/03/2002,2585.42
12/04/2002,2577
12/05/2002,2527.18
12/06/2002,2531.66
12/09/2002,2459.02
12/10/2002,2486.94
12/11/2002,2515.34
12/12/2002,2471.37
12/13/2002,2429.42
12/16/2002,2522.05
12/17/2002,2490.61
12/18/2002,2427.31
12/19/2002,2406.08
12/20/2002,2438.97
12/23/2002,2456.5
12/27/2002,2364.99
12/30/2002,2386.41
01/02/2003,2522.24
01/03/2003,2502.19
01/06/2003,2529.86
01/07/2003,2504.91
01/08/2003,2449.78
01/09/2003,2492.18
01/10/2003,2489.01
01/13/2003,2497.61
01/14/2003,2509.43
01/15/2003,2479.71
01/16/2003,2474.88
01/17/2003,2390.36
01/20/2003,2352.81
01/21/2003,2326.93
01/22/2003,2278.22
01/23/2003,2269.04
01/24/2003,2234.56
01/27/2003,2154.53
01/28/2003,2159.8
01/29/2003,2189.03
01/30/2003,2238.19
01/31/2003,2248.17
02/03/2003,2270.73
02/04/2003,2184.36
02/05/2003,2225.44
02/06/2003,2169.88
02/07/2003,2133.6
02/10/2003,2125.75
02/11/2003,2190.28
02/12/2003,2136.6
02/13/2003,2123.71
02/14/2003,2199.97
02/17/2003,2240.3
02/18/2003,2280.82
02/19/2003,2208.18
02/20/2003,2173.77
02/21/2003,2208.25
02/24/2003,2160.58
02/25/2003,2081.3
02/26/2003,2058.97
02/27/2003,2104.41
02/28/2003,2140.73
03/03/2003,2142.39
03/04/2003,2093.04
03/05/2003,2080.6
03/06/2003,2043.35
03/07/2003,1992.45
03/10/2003,1936.39
03/11/2003,1934.34
03/12/2003,1849.64
03/13/2003,1974.92
03/14/2003,2079.71
03/17/2003,2158
03/18/2003,2153.86
03/19/2003,2187.16
03/20/2003,2156.89
03/21/2003,2249.11
03/24/2003,2124.78
03/25/2003,2184.98
03/26/2003,2172.64
03/27/2003,2132.51
03/28/2003,2132.11
03/31/2003,2036.86
04/01/2003,2067.23
04/02/2003,2160.23
04/03/2003,2182.97
04/04/2003,2223.17
04/07/2003,2314.54
04/08/2003,2282.24
04/09/2003,2279.52
04/10/2003,2222.4
04/11/2003,2247.47
04/14/2003,2273.96
04/15/2003,2317.72
04/16/2003,2294.95
04/17/2003,2324.27
04/22/2003,2343.59
04/23/2003,2365.97
04/24/2003,2310.87
04/25/2003,2271.92
04/28/2003,2344.02
04/29/2003,2322.27
04/30/2003,2324.23
05/02/2003,2321.9
05/05/2003,2351.65
05/06/2003,2389.7
05/07/2003,2357.14
05/08/2003,2287.24
05/09/2003,2314.1
05/12/2003,2318
05/13/2003,2312.9
05/14/2003,2309.93
05/15/2003,2344.01
05/16/2003,2349.13
05/19/2003,2248.03
05/20/2003,2249.06
05/21/2003,2229.43
05/22/2003,2261.98
05/23/2003,2246.58
05/26/2003,2242.16
05/27/2003,2259.35
05/28/2003,2309.33
05/29/2003,2310.83
05/30/2003,2330.06
06/02/2003,2379.39
06/03/2003,2366.31
06/04/2003,2394.79
06/05/2003,2365.76
06/06/2003,2421.92
06/09/2003,2388.55
06/10/2003,2410.55
06/11/2003,2452.4
06/12/2003,2479.91
06/13/2003,2440.32
06/16/2003,2492.28
06/17/2003,2505.99
06/18/2003,2527.44
06/19/2003,2491.99
06/20/2003,2515.33
06/23/2003,2450.57
06/24/2003,2446.78
06/25/2003,2453.73
06/26/2003,2452.86
06/27/2003,2453.49
06/30/2003,2419.51
07/01/2003,2366.86
07/02/2003,2420.35
07/03/2003,2421.64
07/04/2003,2408.18
07/07/2003,2486.01
07/08/2003,2492.73
07/09/2003,2473.62
07/10/2003,2441.9
07/11/2003,2477.72
07/14/2003,2517.88
07/15/2003,2503.36
07/16/2003,2487.99
07/17/2003,2449.73
07/18/2003,2458.92
07/21/2003,2419.81
07/22/2003,2436.88
07/23/2003,2429.07
07/24/2003,2480.87
07/25/2003,2442.13
07/28/2003,2486.76
07/29/2003,2470.41
07/30/2003,2483.9
07/31/2003,2519.79
08/01/2003,2479.7
08/04/2003,2456.28
08/05/2003,2481.77
08/06/2003,2437.38
08/07/2003,2436.06
08/08/2003,2460.14
08/11/2003,2479.06
08/12/2003,2496.58
08/13/2003,2497.74
08/14/2003,2544.05
08/15/2003,2548.86
08/18/2003,2574
08/19/2003,2579.19
08/20/2003,2562.65
08/21/2003,2583.91
08/22/2003,2593.55
08/25/2003,2565.03
08/26/2003,2537.14
08/27/2003,2560.76
08/28/2003,2575.99
08/29/2003,2556.71
09/01/2003,2600.9
09/02/2003,2599.8
09/03/2003,2641.55
09/04/2003,2638.8
09/05/2003,2614.81
09/08/2003,2635.6
09/09/2003,2604.08
09/10/2003,2565.52
09/11/2003,2572.74
09/12/2003,2546.78
09/15/2003,2555.64
09/16/2003,2585.28
09/17/2003,2586.81
09/18/2003,2608.58
09/19/2003,2582.47
09/22/2003,2514.11
09/23/2003,2493.03
09/24/2003,2477.34
09/25/2003,2465.13
09/26/2003,2447.92
09/29/2003,2440.12
09/30/2003,2395.87
10/01/2003,2439.25
10/02/2003,2434.63
10/03/2003,2516.48
10/06/2003,2497.1
10/07/2003,2476.61
10/08/2003,2473.88
10/09/2003,2531.37
10/10/2003,2518.44
10/13/2003,2563.4
10/14/2003,2552.38
10/15/2003,2571.41
10/16/2003,2557.8
10/17/2003,2550.82
10/20/2003,2552.18
10/21/2003,2560.14
10/22/2003,2509.97
10/23/2003,2489.07
10/24/2003,2482.56
10/27/2003,2512.32
10/28/2003,2542.7
10/29/2003,2556.16
10/30/2003,2571.51
10/31/2003,2575.04
11/03/2003,2631.65
11/04/2003,2627.32
11/05/2003,2609.9
11/06/2003,2626.68
11/07/2003,2657.6
11/10/2003,2633.07
11/11/2003,2618.9
11/12/2003,2627.15
11/13/2003,2636.78
11/14/2003,2656.94
11/17/2003,2586.05
11/18/2003,2584.05
11/19/2003,2574.66
11/20/2003,2568.71
11/21/2003,2578.24
11/24/2003,2632.25
11/25/2003,2625.31
11/26/2003,2619.56
11/27/2003,2635.89
11/28/2003,2630.47
12/01/2003,2674.62
12/02/2003,2666.97
12/03/2003,2694.01
12/04/2003,2693.43
12/05/2003,2672.02
12/08/2003,2651.41
12/09/2003,2672.62
12/10/2003,2660.73
12/11/2003,2684.71
12/12/2003,2685.39
12/15/2003,2698.77
12/16/2003,2697.14
12/17/2003,2692.26
12/18/2003,2714.73
12/19/2003,2725.26
12/22/2003,2714.09
12/23/2003,2721.57
12/29/2003,2744.2
12/30/2003,2750.09
12/31/2003,2760.66
01/02/2004,2797.56
01/05/2004,2808.07
01/06/2004,2805.91
01/07/2004,2782.52
01/08/2004,2821.33
01/09/2004,2800.16
01/12/2004,2793.88
01/13/2004,2801.97
01/14/2004,2829.44
01/15/2004,2840.8
01/16/2004,2865.96
01/19/2004,2879.94
01/20/2004,2859.58
01/21/2004,2873.86
01/22/2004,2891.84
01/23/2004,2892.54
01/26/2004,2874.47
01/27/2004,2884.25
01/28/2004,2801.97
01/29/2004,2860.08
01/30/2004,2839.13
02/02/2004,2853.9
02/03/2004,2841.26
02/04/2004,2819.92
02/05/2004,2816.34
02/06/2004,2833.63
02/09/2004,2870.98
02/10/2004,2880.94
02/11/2004,2890.8
02/12/2004,2896.25
02/13/2004,2860.88
02/16/2004,2877.39
02/17/2004,2895.38
02/18/2004,2897.59
02/19/2004,2932.95
02/20/2004,2904.36
02/23/2004,2907.46
02/24/2004,2866.04
02/25/2004,2872.48
02/26/2004,2883.54
02/27/2004,2893.18
03/01/2004,2918.56
03/02/2004,2946.62
03/03/2004,2926.79
03/04/2004,2952.61
03/05/2004,2945.63
03/08/2004,2959.71
03/09/2004,2923.05
03/10/2004,2922.34
03/11/2004,2834.02
03/12/2004,2834.03
03/15/2004,2756.13
03/16/2004,2773.18
03/17/2004,2821.8
03/18/2004,2761.66
03/19/2004,2769.86
03/22/2004,2712.11
03/23/2004,2713.68
03/24/2004,2702.05
03/25/2004,2752.43
03/26/2004,2763.75
03/29/2004,2797.68
03/30/2004,2791.58
03/31/2004,2787.49
04/01/2004,2819.7
04/02/2004,2885.08
04/05/2004,2905.88
04/06/2004,2865.03
04/07/2004,2851.83
04/08/2004,2858.92
04/13/2004,2889.91
04/14/2004,2856.61
04/15/2004,2854.53
04/16/2004,2866.95
04/19/2004,2859.24
04/20/2004,2878.8
04/21/2004,2855.46
04/22/2004,2877.65
04/23/2004,2894.18
04/26/2004,2886.05
04/27/2004,2884.82
04/28/2004,2836.67
04/29/2004,2806.37
04/30/2004,2787.48
05/03/2004,2806.46
05/04/2004,2799.71
05/05/2004,2823.37
05/06/2004,2765.74
05/07/2004,2756.85
05/10/2004,2684.96
05/11/2004,2721.08
05/12/2004,2680.1
05/13/2004,2712.5
05/14/2004,2694.92
05/17/2004,2659.85
05/18/2004,2675.75
05/19/2004,2729.52
05/20/2004,2708.55
05/21/2004,2697.46
05/24/2004,2716.07
05/25/2004,2699.36
05/26/2004,2729.62
05/27/2004,2752.02
05/28/2004,2736.83
05/31/2004,2747.53
06/01/2004,2713.29
06/02/2004,2730.15
06/03/2004,2736.72
06/04/2004,2767.87
06/07/2004,2799.81
06/08/2004,2800.36
06/09/2004,2787.39
06/10/2004,2800.18
06/11/2004,2797.05
06/14/2004,2759.27
06/15/2004,2785.68
06/16/2004,2807.15
06/17/2004,2807.16
06/18/2004,2822.06
06/21/2004,2816.56
06/22/2004,2782.43
06/23/2004,2793.63
06/24/2004,2822.35
06/25/2004,2818.86
06/28/2004,2840.04
06/29/2004,2828.59
06/30/2004,2811.08
07/01/2004,2806.62
07/02/2004,2783.99
07/05/2004,2784.92
07/06/2004,2764.89
07/07/2004,2764.31
07/08/2004,2776.88
07/09/2004,2776.25
07/12/2004,2760.12
07/13/2004,2763.2
07/14/2004,2754.77
07/15/2004,2715.64
07/16/2004,2713.27
07/19/2004,2697.69
07/20/2004,2708.16
07/21/2004,2728.91
07/22/2004,2680.44
07/23/2004,2673.44
07/26/2004,2640.61
07/27/2004,2670.48
07/28/2004,2665.98
07/29/2004,2717.61
07/30/2004,2720.05
08/02/2004,2696.26
08/03/2004,2712.45
08/04/2004,2684.28
08/05/2004,2689.26
08/06/2004,2618.68
08/09/2004,2596.52
08/10/2004,2619.42
08/11/2004,2594.45
08/12/2004,2588.8
08/13/2004,2580.04
08/16/2004,2604.75
08/17/2004,2617.27
08/18/2004,2627.37
08/19/2004,2630.71
08/20/2004,2624.96
08/23/2004,2662.35
08/24/2004,2659.14
08/25/2004,2664.67
08/26/2004,2688.67
08/27/2004,2704.53
08/30/2004,2697.05
08/31/2004,2670.79
09/01/2004,2691.67
09/02/2004,2711.16
09/03/2004,2739.43
09/06/2004,2748.39
09/07/2004,2751.93
09/08/2004,2746.96
09/09/2004,2730.74
09/10/2004,2745.86
09/13/2004,2780.85
09/14/2004,2771.67
09/15/2004,2763.75
09/16/2004,2765.87
09/17/2004,2788.64
09/20/2004,2776.1
09/21/2004,2790.67
09/22/2004,2759.68
09/23/2004,2735.45
09/24/2004,2740.06
09/27/2004,2725.1
09/28/2004,2733.69
09/29/2004,2746.36
09/30/2004,2726.3
10/01/2004,2796.08
10/04/2004,2823.46
10/05/2004,2830.12
10/06/2004,2831.88
10/07/2004,2834.62
10/08/2004,2816.42
10/11/2004,2813.93
10/12/2004,2788.07
10/13/2004,2792.27
10/14/2004,2776.03
10/15/2004,2773.39
10/18/2004,2768.63
10/19/2004,2801.19
10/20/2004,2769.26
10/21/2004,2786.53
10/22/2004,2788.89
10/25/2004,2734.37
10/26/2004,2739.37
10/27/2004,2787.15
10/28/2004,2818.54
10/29/2004,2811.72
11/01/2004,2834.03
11/02/2004,2855.16
11/03/2004,2860.68
11/04/2004,2859.52
11/05/2004,2874.8
11/08/2004,2872.48
11/09/2004,2864.93
11/10/2004,2872.66
11/11/2004,2903.93
11/12/2004,2907.45
11/15/2004,2898.16
11/16/2004,2879.01
11/17/2004,2922.24
11/18/2004,2917.21
11/19/2004,2893.08
11/22/2004,2879.58
11/23/2004,2876.88
11/24/2004,2876.84
11/25/2004,2904.16
11/26/2004,2898.95
11/29/2004,2891.15
11/30/2004,2876.39
12/01/2004,2913.21
12/02/2004,2926.73
12/03/2004,2911.59
12/06/2004,2904.51
12/07/2004,2918.43
12/08/2004,2912.44
12/09/2004,2888.02
12/10/2004,2903.96
12/13/2004,2928.43
12/14/2004,2934.1
12/15/2004,2921.94
12/16/2004,2929.63
12/17/2004,2891.48
12/20/2004,2906.24
12/21/2004,2912.8
12/22/2004,2937.74
12/23/2004,2950.92
12/27/2004,2944.16
12/28/2004,2955.11
12/29/2004,2953.15
12/30/2004,2951.24
01/03/2005,2970.02
01/04/2005,2971.12
01/05/2005,2947.19
01/06/2005,2966.24
01/07/2005,2979.82
01/10/2005,2977.21
01/11/2005,2949.29
01/12/2005,2924.01
01/13/2005,2936.32
01/14/2005,2948.22
01/17/2005,2963.06
01/18/2005,2962.43
01/19/2005,2959.9
01/20/2005,2937.71
01/21/2005,2940.87
01/24/2005,2937.83
01/25/2005,2958.61
01/26/2005,2956.43
01/27/2005,2970.81
01/28/2005,2955.89
01/31/2005,2984.59
02/01/2005,3008.85
02/02/2005,3022.35
02/03/2005,3010.39
02/04/2005,3037.13
02/07/2005,3051.97
02/08/2005,3055.89
02/09/2005,3044.36
02/10/2005,3044
02/11/2005,3080.08
02/14/2005,3075.76
02/15/2005,3086.95
02/16/2005,3068.55
02/17/2005,3067.34
02/18/2005,3072.04
02/21/2005,3063.64
02/22/2005,3045.24
02/23/2005,3028.08
02/24/2005,3024.8
02/25/2005,3062.72
02/28/2005,3058.32
03/01/2005,3078.44
03/02/2005,3082.71
03/03/2005,3078.11
03/04/2005,3106.86
03/07/2005,3114.54
03/08/2005,3097.34
03/09/2005,3081.99
03/10/2005,3053.66
03/11/2005,3060.36
03/14/2005,3060.72
03/15/2005,3083.73
03/16/2005,3032.13
03/17/2005,3039.8
03/18/2005,3053.54
03/21/2005,3038.14
03/22/2005,3050.44
03/23/2005,3036.85
03/24/2005,3060.67
03/29/2005,3069.35
03/30/2005,3056.25
03/31/2005,3055.73
04/01/2005,3061.11
04/04/2005,3042.17
04/05/2005,3064.07
04/06/2005,3076.23
04/07/2005,3090.72
04/08/2005,3088.92
04/11/2005,3080.6
04/12/2005,3065.18
04/13/2005,3080.54
04/14/2005,3075.33
04/15/2005,3013.79
04/18/2005,2947.79
04/19/2005,2957.37
04/20/2005,2944.33
04/21/2005,2950.34
04/22/2005,2976.39
04/25/2005,2987.05
04/26/2005,2983.22
04/27/2005,2942.62
04/28/2005,2930.87
04/29/2005,2930.1
05/02/2005,2949.09
05/03/2005,2962.59
05/04/2005,2981.04
05/05/2005,3004.52
05/06/2005,3019.26
05/09/2005,3007.1
05/10/2005,2983.42
05/11/2005,2970.5
05/12/2005,2993.09
05/13/2005,2994.52
05/16/2005,2988.16
05/17/2005,2983.84
05/18/2005,3036.3
05/19/2005,3051.79
05/20/2005,3050.45
05/23/2005,3070.98
05/24/2005,3066.55
05/25/2005,3059.84
05/26/2005,3086.08
05/27/2005,3084
05/30/2005,3096.54
05/31/2005,3076.7
06/01/2005,3125.88
06/02/2005,3131.03
06/03/2005,3114.27
06/06/2005,3099.2
06/07/2005,3134.82
06/08/2005,3125.59
06/09/2005,3122.93
06/10/2005,3143.85
06/13/2005,3159.83
06/14/2005,3162.86
06/15/2005,3147.55
06/16/2005,3160.09
06/17/2005,3178.48
06/20/2005,3162.14
06/21/2005,3179.62
06/22/2005,3182.08
06/23/2005,3190.8
06/24/2005,3161
06/27/2005,3132.5
06/28/2005,3162
06/29/2005,3178.56
06/30/2005,3181.54
07/01/2005,3208.61
07/04/2005,3215.6
07/05/2005,3207.91
07/06/2005,3224.11
07/07/2005,3170.06
07/08/2005,3224.59
07/11/2005,3246.4
07/12/2005,3236.33
07/13/2005,3260.67
07/14/2005,3277.2
07/15/2005,3278.71
07/18/2005,3276.49
07/19/2005,3314.06
07/20/2005,3303.88
07/21/2005,3299.92
07/22/2005,3292.92
07/25/2005,3298.27
07/26/2005,3302.98
07/27/2005,3310.84
07/28/2005,3333.05
07/29/2005,3326.51
08/01/2005,3320.44
08/02/2005,3349.91
08/03/2005,3343.63
08/04/2005,3310.62
08/05/2005,3280.49
08/08/2005,3292.41
08/09/2005,3331.29
08/10/2005,3370.84
08/11/2005,3354.16
08/12/2005,3334.15
08/15/2005,3326.34
08/16/2005,3307.42
08/17/2005,3298.2
08/18/2005,3283.84
08/19/2005,3328.17
08/22/2005,3330.44
08/23/2005,3299.28
08/24/2005,3294.25
08/25/2005,3258.52
08/26/2005,3224.1
08/29/2005,3239.96
08/30/2005,3234.1
08/31/2005,3263.78
09/01/2005,3282.29
09/02/2005,3274.42
09/05/2005,3303.05
09/06/2005,3341.8
09/07/2005,3349.46
09/08/2005,3346.63
09/09/2005,3359.65
09/12/2005,3354.64
09/13/2005,3325.55
09/14/2005,3338.99
09/15/2005,3339.02
09/16/2005,3366.57
09/19/2005,3356.28
09/20/2005,3375.79
09/21/2005,3326.78
09/22/2005,3312.26
09/23/2005,3331.55
09/26/2005,3400.93
09/27/2005,3384.24
09/28/2005,3429.42
09/29/2005,3412.75
09/30/2005,3428.51
10/03/2005,3449.34
10/04/2005,3464.23
10/05/2005,3418.84
10/06/2005,3384.15
10/07/2005,3374.1
10/10/2005,3381.17
10/11/2005,3387.46
10/12/2005,3359.85
10/13/2005,3331.42
10/14/2005,3349.58
10/17/2005,3356.77
10/18/2005,3334.79
10/19/2005,3279.61
10/20/2005,3284.78
10/21/2005,3271.05
10/24/2005,3310.13
10/25/2005,3292.52
10/26/2005,3304.27
10/27/2005,3241.14
10/28/2005,3245.98
10/31/2005,3320.15
11/01/2005,3312.45
11/02/2005,3320.62
11/03/2005,3361.64
11/04/2005,3355.28
11/07/2005,3362.83
11/08/2005,3361.75
11/09/2005,3355.77
11/10/2005,3361.05
11/11/2005,3406.23
11/14/2005,3412.19
11/15/2005,3413.96
11/16/2005,3391.59
11/17/2005,3404.12
11/18/2005,3427.18
11/21/2005,3450.01
11/22/2005,3450.51
11/23/2005,3471.43
11/24/2005,3459.15
11/25/2005,3466.08
11/28/2005,3453.11
11/29/2005,3463.67
11/30/2005,3447.07
12/01/2005,3501.54
12/02/2005,3519.66
12/05/2005,3499.4
12/06/2005,3516.84
12/07/2005,3505.34
12/08/2005,3510.38
12/09/2005,3500.8
12/12/2005,3514.07
12/13/2005,3528.34
12/14/2005,3519.12
12/15/2005,3522.3
12/16/2005,3556.76
12/19/2005,3551.1
12/20/2005,3561.11
12/21/2005,3591.94
12/22/2005,3591.02
12/23/2005,3599.47
12/27/2005,3612.21
12/28/2005,3605.12
12/29/2005,3616.33
12/30/2005,3578.93
01/02/2006,3604.33
01/03/2006,3614.34
01/04/2006,3652.46
01/05/2006,3650.24
01/06/2006,3666.99
01/09/2006,3671.78
01/10/2006,3644.94
01/11/2006,3668.61
01/12/2006,3670.2
01/13/2006,3629.25
01/16/2006,3644.41
01/17/2006,3610.07
01/18/2006,3570.17
01/19/2006,3593.22
01/20/2006,3550.8
01/23/2006,3544.31
01/24/2006,3532.68
01/25/2006,3578
01/26/2006,3641.42
01/27/2006,3685.48
01/30/2006,3677.52
01/31/2006,3691.41
02/01/2006,3728.34
02/02/2006,3677.05
02/03/2006,3678.48
02/06/2006,3682.32
02/07/2006,3680.8
02/08/2006,3671.37
02/09/2006,3726.81
02/10/2006,3695.63
02/13/2006,3727.46
02/14/2006,3734.48
02/15/2006,3729.79
02/16/2006,3756.47
02/17/2006,3767.7
02/20/2006,3766.74
02/21/2006,3779.51
02/22/2006,3818.48
02/23/2006,3813.29
02/24/2006,3826
02/27/2006,3840.56
02/28/2006,3774.51
03/01/2006,3806.03
03/02/2006,3763.73
03/03/2006,3733.95
03/06/2006,3754.07
03/07/2006,3745.2
03/08/2006,3727.96
03/09/2006,3757.73
03/10/2006,3798.46
03/13/2006,3824.97
03/14/2006,3833.48
03/15/2006,3842.16
03/16/2006,3839.71
03/17/2006,3832.43
03/20/2006,3842.1
03/21/2006,3848.17
03/22/2006,3868.48
03/23/2006,3860.13
03/24/2006,3870.89
03/27/2006,3827.93
03/28/2006,3811.22
03/29/2006,3826.3
03/30/2006,3874.61
03/31/2006,3853.74
04/03/2006,3878.64
04/04/2006,3850.11
04/05/2006,3863.92
04/06/2006,3861.29
04/07/2006,3823.11
04/10/2006,3843.52
04/11/2006,3788.81
04/12/2006,3776.94
04/13/2006,3779.94
04/18/2006,3770.79
04/19/2006,3820.96
04/20/2006,3860
04/21/2006,3888.46
04/24/2006,3862.27
04/25/2006,3871.09
04/26/2006,3887
04/27/2006,3865.42
04/28/2006,3839.9
05/02/2006,3862.24
05/03/2006,3821.97
05/04/2006,3843.08
05/05/2006,3874.32
05/08/2006,3877.53
05/09/2006,3890.94
05/10/2006,3863.56
05/11/2006,3837.86
05/12/2006,3750.44
05/15/2006,3711.16
05/16/2006,3730.36
05/17/2006,3605.19
05/18/2006,3606.33
05/19/2006,3625.25
05/22/2006,3539.77
05/23/2006,3620.28
05/24/2006,3574.86
05/25/2006,3635
05/26/2006,3699.8
05/29/2006,3679.57
05/30/2006,3590.91
05/31/2006,3637.17
06/01/2006,3648.33
06/02/2006,3636.89
06/05/2006,3604.33
06/06/2006,3529.1
06/07/2006,3562.36
06/08/2006,3462.37
06/09/2006,3520.99
06/12/2006,3480.76
06/13/2006,3408.02
06/14/2006,3414.21
06/15/2006,3493.25
06/16/2006,3463.56
06/19/2006,3490.24
06/20/2006,3514.83
06/21/2006,3526.86
06/22/2006,3544.85
06/23/2006,3550.15
06/26/2006,3534.84
06/27/2006,3506.93
06/28/2006,3506.02
06/29/2006,3582.61
06/30/2006,3648.92
07/03/2006,3662.92
07/04/2006,3670.75
07/05/2006,3618.64
07/06/2006,3662.39
07/07/2006,3651.33
07/10/2006,3666.51
07/11/2006,3617.78
07/12/2006,3630.5
07/13/2006,3562.56
07/14/2006,3508.25
07/17/2006,3498.62
07/18/2006,3492.11
07/19/2006,3585.65
07/20/2006,3589.63
07/21/2006,3557.08
07/24/2006,3632.93
07/25/2006,3631.5
07/26/2006,3640.75
07/27/2006,3681.55
07/28/2006,3710.6
07/31/2006,3691.87
08/01/2006,3640.6
08/02/2006,3696.35
08/03/2006,3667.91
08/04/2006,3718.09
08/07/2006,3658.25
08/08/2006,3668.1
08/09/2006,3707.19
08/10/2006,3675.44
08/11/2006,3675.06
08/14/2006,3719.11
08/15/2006,3766.38
08/16/2006,3791.1
08/17/2006,3800.1
08/18/2006,3791.4
08/21/2006,3777.25
08/22/2006,3792.55
08/23/2006,3758.98
08/24/2006,3781.87
08/25/2006,3781.17
08/28/2006,3808.57
08/29/2006,3806.81
08/30/2006,3817.86
08/31/2006,3808.7
09/01/2006,3820.89
09/04/2006,3837.61
09/05/2006,3817.76
09/06/2006,3772.21
09/07/2006,3739.7
09/08/2006,3750.08
09/11/2006,3742.06
09/12/2006,3788.96
09/13/2006,3805.55
09/14/2006,3796.59
09/15/2006,3812.11
09/18/2006,3808.47
09/19/2006,3780.18
09/20/2006,3841.31
09/21/2006,3857.14
09/22/2006,3812.73
09/25/2006,3822.12
09/26/2006,3872.92
09/27/2006,3896.18
09/28/2006,3894.98
09/29/2006,3899.41
10/02/2006,3892.48
10/03/2006,3880.14
10/04/2006,3914.73
10/05/2006,3939.86
10/06/2006,3940.31
10/09/2006,3939.48
10/10/2006,3960.67
10/11/2006,3967.39
10/12/2006,3999.89
10/13/2006,3999.07
10/16/2006,4001.97
10/17/2006,3949.57
10/18/2006,3991.38
10/19/2006,3986.82
10/20/2006,3998.19
10/23/2006,4019.02
10/24/2006,4014.01
10/25/2006,4019.14
10/26/2006,4027.29
10/27/2006,4017.27
10/30/2006,4004.92
10/31/2006,4004.8
11/01/2006,4014.34
11/02/2006,3974.62
11/03/2006,3990.46
11/06/2006,4045.22
11/07/2006,4072.86
11/08/2006,4073.81
11/09/2006,4073
11/10/2006,4063.84
11/13/2006,4086.14
11/14/2006,4084.33
11/15/2006,4108.83
11/16/2006,4109.81
11/17/2006,4080.03
11/20/2006,4095.75
11/21/2006,4096.06
11/22/2006,4094.97
11/23/2006,4085.76
11/24/2006,4048.16
11/27/2006,3978.25
11/28/2006,3975.11
11/29/2006,4023.09
11/30/2006,3987.23
12/01/2006,3932.09
12/04/2006,3962.93
12/05/2006,4007.94
12/06/2006,4002.31
12/07/2006,4018.69
12/08/2006,4019.89
12/11/2006,4052.89
12/12/2006,4059.74
12/13/2006,4094.33
12/14/2006,4118.84
12/15/2006,4140.66
12/18/2006,4130.06
12/19/2006,4100.48
12/20/2006,4118.54
12/21/2006,4112.1
12/22/2006,4073.5
12/27/2006,4134.86
12/28/2006,4130.66
12/29/2006,4119.94
01/02/2007,4182.12
01/03/2007,4188.24
01/04/2007,4177.76
01/05/2007,4129.35
01/08/2007,4123.33
01/09/2007,4129.49
01/10/2007,4090.88
01/11/2007,4165.95
01/12/2007,4174.8
01/15/2007,4187.36
01/16/2007,4169.18
01/17/2007,4146.73
01/18/2007,4137.31
01/19/2007,4173.07
01/22/2007,4140.61
01/23/2007,4140.19
01/24/2007,4187.55
01/25/2007,4175.7
01/26/2007,4149.01
01/29/2007,4166.83
01/30/2007,4195.22
01/31/2007,4178.54
02/01/2007,4211.32
02/02/2007,4228.39
02/05/2007,4227.47
02/06/2007,4233.47
02/07/2007,4251.06
02/08/2007,4225.92
02/09/2007,4248.24
02/12/2007,4213.85
02/13/2007,4239.03
02/14/2007,4267.02
02/15/2007,4258.13
02/16/2007,4247.4
02/19/2007,4266.23
02/20/2007,4250.3
02/21/2007,4232.52
02/22/2007,4241.48
02/23/2007,4245.99
02/26/2007,4272.32
02/27/2007,4156.73
02/28/2007,4087.12
03/01/2007,4031.3
03/02/2007,4011.63
03/05/2007,3980.06
03/06/2007,4010.39
03/07/2007,4021.97
03/08/2007,4082.58
03/09/2007,4091.67
03/12/2007,4066.78
03/13/2007,4017.74
03/14/2007,3906.15
03/15/2007,3985.57
03/16/2007,3984.54
03/19/2007,4055.49
03/20/2007,4079.52
03/21/2007,4078.29
03/22/2007,4170.08
03/23/2007,4191.58
03/26/2007,4142.11
03/27/2007,4153.61
03/28/2007,4128.2
03/29/2007,4180.07
03/30/2007,4181.03
04/02/2007,4189.55
04/03/2007,4246.3
04/04/2007,4261.83
04/05/2007,4271.54
04/10/2007,4301.47
04/11/2007,4293.2
04/12/2007,4280.02
04/13/2007,4317.35
04/16/2007,4379.25
04/17/2007,4384.38
04/18/2007,4358.95
04/19/2007,4339.93
04/20/2007,4416.79
04/23/2007,4400.12
04/24/2007,4367.83
04/25/2007,4404.44
04/26/2007,4414.21
04/27/2007,4383.13
04/30/2007,4392.34
05/02/2007,4415.48
05/03/2007,4427.32
05/04/2007,4445.59
05/07/2007,4441.31
05/08/2007,4411.32
05/09/2007,4425.03
05/10/2007,4391.87
05/11/2007,4423.07
05/14/2007,4413.72
05/15/2007,4441.03
05/16/2007,4422.62
05/17/2007,4428.57
05/18/2007,4480.81
05/21/2007,4465.54
05/22/2007,4469.88
05/23/2007,4499.69
05/24/2007,4452.7
05/25/2007,4463.52
05/29/2007,4474.81
05/30/2007,4468.72
05/31/2007,4512.65
06/01/2007,4556.97
06/04/2007,4537.81
06/05/2007,4513.18
06/06/2007,4437.29
